ID,NATURE,TITLE,YEAR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ
8664385553515842,COMPLETO,Application of process mining in after-sales on an automotive industry,2017,"['DANILO ORION VALERIO', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Jose Marcelo Almeida Prado Cestari']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Scenario priorization for automotive assembly system simulation: an approach based on AHP,2017,"['KARINA AMARAL STRAUB', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Jose Marcelo Almeida Prado Cestari']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Application of process mining in industry maintenance: structuring an approach for the analysis of equipment stops,2017,"['Reginaldo Borges', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Jose Marcelo Almeida Prado Cestari']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Análise de conformidades no processo de fabricação em Light Wood Framing: uma abordagem baseada em mineração de processos,2017,"['NICOLLE CHRISTINE SOTSEK', 'JANILCE DOS SANTOS NEGRÃO MESSIAS', 'Eduardo Alves Portela Santos', 'Adriana de Paula Lacerda Santos']","['1', '2', '3', '4']",3,"['', '', '', '']"
8664385553515842,COMPLETO,Análise do processo de inspeção de pontes utilizando a mineração de processos,2017,"['EDUARDA LAUCK MACHADO', 'Eduardo Alves Portela Santos', 'Adriana de Paula Lacerda Santos']","['1', '2', '3']",2,"['', '', '']"
8664385553515842,COMPLETO,Proposta de uma estrutura de simulação de curto prazo baseada em mineração de processos para suporte a gestão da saúde,2017,"['FABIO PEGORARO', 'Eduardo Alves Portela Santos']","['1', '2']",2,"['', '']"
8664385553515842,COMPLETO,Mineração de processos em atendimentos de acidente vascular cerebral,2018,"['Letícia Kist Mantovani', 'Cláudia Moro', 'Lilian Mie Mukai Cintho', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '', '']"
8664385553515842,COMPLETO,Uma metodologia para análise do pós-venda baseada em mineração de processos,2018,"['DANILO ORION VALERIO', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,Modelo em redes de Petri Coloridas de um PCP para um sistema de cultivo controlado,2018,"['Ricardo Zanotto', 'Eduardo Alves Portela Santos', 'SALMO PUSTILNICK']","['1', '2', '3']",2,"['', '', '']"
8664385553515842,COMPLETO,Application of process mining in project management context: an exploratory case study in software development projects,2018,"['Marco Antonio Archanjo', 'Rafael Araujo Kluska', 'Fernando Deschamps', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '3858815340688388', '']"
8664385553515842,COMPLETO,Framework de suporte à tomada de decisão em gestão de pronto socorro,2018,"['FABIO PEGORARO', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Gabriela Silva Dias', 'Renata Oliveira Coelho']","['1', '2', '3', '4', '5']",2,"['', '', '5103490322445619', '', '']"
8664385553515842,COMPLETO,Aplicações e benefícios da mineração de processos na saúde,2018,"['Gustavo Bernardi Pereira', 'Eduardo Alves Portela Santos', 'Marcell Mariano Corrêa Maceno']","['1', '2', '3']",2,"['', '', '']"
8664385553515842,COMPLETO,Suporte a tomada de decisão para seleção de cenários utilizando AHP e simulação: um estudo de caso em uma indústria automotiva,2019,"['Lícia Cristina de Paula Santos', 'Eduardo Alves Portela Santos', 'Loures, Eduardo F.R.']","['1', '2', '3']",2,"['', '', '']"
8664385553515842,COMPLETO,Avaliação da gestão da segurança funcional de máquinas na indústria automotiva sob a ótica da interoperabilidade,2019,"['Marcio Lazai Junior', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos', 'Anderson Luis Szejka']","['1', '2', '3', '4']",3,"['', '5103490322445619', '', '']"
8664385553515842,COMPLETO,Um framework de apoio a decisão na gestão de pronto socorro,2019,"['FABIO PEGORARO', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Marina Melegari Amarante']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Desenvolvimento e aplicação de modelo de maturidade para cadeia de suprimentos segmentada,2019,"['ANA JULIA HARADA KNESEBECK', 'DAPHNE LOUISE CARON DE OLIVEIRA', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '', '']"
8664385553515842,COMPLETO,"Proposta de um modelo de maturidade em múltiplas perspectivas: BPM, interoperabilidade e Lean/Six Sigma",2019,"['DEISE CRISTINA BUZZI FREGA', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'José Roberto Frega']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Multi-Level Log XES format: A RAMI4.0 Perspective,2019,"['MAIORKI, HYGOR G.', 'Eduardo Alves Portela Santos', 'DE F. R. LOURES, EDUARDO']","['1', '2', '3']",2,"['', '', '']"
8664385553515842,COMPLETO,Getting Insights to Improve Business Processes with Agility: A Case Study Using Process Mining,2019,"['GARCIA, CLEITON DOS SANTOS', 'MEINCHEIM, ALEX', 'FILHO, FERNANDO C. GARCIA', 'Eduardo Alves Portela Santos', 'SCALABRIN, EDSON EMILIO']","['1', '2', '3', '4', '5']",4,"['', '', '', '', '']"
8664385553515842,COMPLETO,Evaluation of Distinct Evolutionary Algorithms Applied to PID-Tuning in Thermal Systems,2019,"['Ricardo Massao Kagami Zanotto', 'GILBERTO REYNOSO-MEZA', 'Eduardo Alves Portela Santos', 'Roberto Zanetti Freire']","['1', '2', '3', '4']",3,"['', '', '', '']"
8664385553515842,COMPLETO,Avaliação de Habilitadores Tecnológicos para a Tranformação Digital na Cadeia de Suprimentos Auomotiva,2019,"['Pedro Fernandes de Oliveira Gomes', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '5103490322445619', '']"
